episode,timestep,reward
1458,1857000,26.1177
1460,1860000,104.1913
1464,1863000,-35.1164
1466,1866000,97.1777
1468,1869000,77.4675
1471,1872000,-40.7582
1473,1875000,84.2034
1476,1878000,23.9002
1479,1881000,30.2041
1481,1884000,91.8098
1483,1887000,85.6195
1485,1890000,85.7836
1489,1893000,-13.2838
1491,1896000,90.1167
1493,1899000,95.5349
1498,1902000,-23.1674
1500,1905000,31.3196
1502,1908000,-0.2581
1504,1911000,83.9565
1508,1914000,-8.792
1510,1917000,93.1657
1512,1920000,90.4786
1515,1923000,22.9718
1518,1926000,28.9052
1522,1929000,-18.1657
1525,1932000,16.6942
1527,1935000,83.3738
1529,1938000,97.6482
1532,1941000,-15.0331
1535,1944000,23.8603
1537,1947000,79.163
1540,1950000,-27.5871
1542,1953000,76.6367
1544,1956000,77.7547
1546,1959000,93.2629
1548,1962000,91.8084
1550,1965000,24.4865
1552,1968000,31.6036
1554,1971000,75.6965
1556,1974000,46.3945
1559,1977000,31.8174
1563,1980000,-0.6877
1565,1983000,91.5502
1567,1986000,76.7158
1570,1989000,17.8651
1573,1992000,18.4862
1577,1995000,-8.2701
1579,1998000,89.4642
1581,2001000,9.0157
1583,2004000,82.0975
1585,2007000,89.0633
1588,2010000,26.3405
1590,2013000,88.066
1592,2016000,87.233
1594,2019000,93.8331
1597,2022000,-8.7811
1599,2025000,27.5022
1601,2028000,79.0437
1603,2031000,88.798
1605,2034000,84.6942
1608,2037000,17.8416
1612,2040000,1.3632
1614,2043000,80.9106
1616,2046000,96.0211
1618,2049000,35.1004
1620,2052000,75.6527
1622,2055000,84.7168
1624,2058000,100.856
1626,2061000,28.3988
1629,2064000,36.3266
1632,2067000,26.1617
1634,2070000,82.2966
1636,2073000,78.3532
1638,2076000,86.7202
1640,2079000,26.9942
1642,2082000,79.9982
1644,2085000,79.3176
1648,2088000,-7.7645
1650,2091000,68.4383
1652,2094000,31.919
1654,2097000,27.1114
1656,2100000,28.1285
1659,2103000,57.7381
1661,2106000,23.078
1664,2109000,29.6242
1667,2112000,17.3654
1671,2115000,-10.5605
1673,2118000,9.8252
1675,2121000,83.6238
1678,2124000,51.7138
1680,2127000,81.5607
1682,2130000,-2.2555
1685,2133000,20.399
1687,2136000,82.569
1689,2139000,88.9905
1692,2142000,33.8121
1694,2145000,84.0542
1698,2148000,-53.9117
1700,2151000,21.545
1702,2154000,91.0201
1704,2157000,92.7935
1707,2160000,33.027
1709,2163000,76.7591
1711,2166000,85.4008
1714,2169000,30.2396
1716,2172000,98.7145
1718,2175000,92.1096
1720,2178000,91.8368
1723,2181000,-61.6269
1725,2184000,94.9115
1727,2187000,30.7947
1729,2190000,90.5999
1731,2193000,82.3166
1733,2196000,85.1753
1735,2199000,96.7288
1737,2202000,74.9503
1740,2205000,-6.4009
1742,2208000,16.7421
1745,2211000,37.234
1747,2214000,101.4034
1749,2217000,99.3904
1752,2220000,27.6733
1754,2223000,94.2645
1757,2226000,21.4002
1759,2229000,26.8098
1761,2232000,100.9571
1763,2235000,2.7439
1765,2238000,72.951
1769,2241000,-1.005
1773,2244000,-13.8142
1775,2247000,76.4345
1777,2250000,98.5637
1779,2253000,76.9447
1782,2256000,35.64
1784,2259000,14.2794
1786,2262000,87.5037
1789,2265000,-12.2017
1794,2268000,-17.2194
1796,2271000,26.2244
1798,2274000,84.1191
1800,2277000,17.7199
1802,2280000,22.7431
